prompt,image_name,index,Quality,Authenticity,Correspondence,score_1,score_2,score_3,score_4,score_5
A giraffe walking through a green grass covered field,Lafite/010-1.png,10,0.3843175926568309,0.397093310129252,0.380350997139711,3,2,2,2,3
A giraffe walking through a green grass covered field,Lafite/010-2.png,10,0.370638309343177,0.356886311827004,0.446013967740232,2,2,2,2,2
A giraffe walking through a green grass covered field,Lafite/010-3.png,10,0.392109475276607,0.35434414228322,0.422392125670362,2,2,2,2,3
A giraffe walking through a green grass covered field,Lafite/010-4.png,10,0.35361108147051,0.411489506484896,0.430389732174249,2,2,2,2,3
A giraffe walking through a green grass covered field,stable-diffusion/010-1.png,10,0.606537245983207,0.5222136356002011,0.580278131875598,4,4,4,2,3
A giraffe walking through a green grass covered field,stable-diffusion/010-2.png,10,0.5824779701977161,0.583988306807376,0.582508079504392,3,3,4,2,3
A giraffe walking through a green grass covered field,stable-diffusion/010-3.png,10,0.578614933216363,0.549870823209556,0.5790399598299331,3,3,3,3,3
A giraffe walking through a green grass covered field,stable-diffusion/010-4.png,10,0.359676911809889,0.371506176804614,0.38029674778319,2,2,2,2,2
A giraffe walking through a green grass covered field,Unidiffuser/010-1.png,10,0.5373879082494549,0.561643406959476,0.608360352800914,3,3,2,2,3
A giraffe walking through a green grass covered field,Unidiffuser/010-2.png,10,0.600160344652134,0.555999283510391,0.61295799457261,4,4,3,2,3
A giraffe walking through a green grass covered field,Unidiffuser/010-3.png,10,0.405823354978923,0.494515438297972,0.522131494079586,1,2,2,1,3
A giraffe walking through a green grass covered field,Unidiffuser/010-4.png,10,0.58480427273141,0.512394272454752,0.5644097246921941,4,4,4,2,3
a woman with long hair,Controlnet/011-1.png,11,0.51065161081328,0.484359370858809,0.548365101836693,3,3,2,2,2
a woman with long hair,Controlnet/011-2.png,11,0.6267969910906259,0.532784266842777,0.6563014593910169,4,4,3,2,3
a woman with long hair,Controlnet/011-3.png,11,0.542738544802921,0.503819886903293,0.564822702282944,2,2,2,1,3
a woman with long hair,Controlnet/011-4.png,11,0.605628398364933,0.519180910386755,0.622165582605422,3,3,2,2,3
a woman with long hair,DALLE/011-1.png,11,0.519183910439337,0.552924086974744,0.572518146599896,3,3,3,2,3
a woman with long hair,DALLE/011-2.png,11,0.600109243907575,0.633357296221557,0.607847906750683,4,4,4,3,3
a woman with long hair,DALLE/011-3.png,11,0.640236238058412,0.61284882382383,0.6417119302685219,4,4,4,2,3
a woman with long hair,DALLE/011-4.png,11,0.597140576370609,0.567024470250511,0.582977774250085,3,4,3,2,3
a woman with long hair,Glide/011-1.png,11,0.414110568501047,0.39103321260539,0.364810219909684,2,3,2,1,1
a woman with long hair,Glide/011-2.png,11,0.362815881689243,0.39034814816261,0.368681000983096,1,2,2,1,1
a woman with long hair,Glide/011-3.png,11,0.311407130784979,0.334098220944225,0.308662273264771,1,1,1,1,1
a woman with long hair,Glide/011-4.png,11,0.383127383449159,0.368047318925175,0.350946046988009,1,1,1,1,1
a woman with long hair,Lafite/011-1.png,11,0.380799168324202,0.3886983413624,0.572040308117629,2,2,2,2,3
a woman with long hair,Lafite/011-2.png,11,0.484297692994556,0.431178366188317,0.5548614054444571,3,2,2,1,2
a woman with long hair,Lafite/011-3.png,11,0.436755276149517,0.436067554645887,0.576605254285299,2,3,2,2,3
a woman with long hair,Lafite/011-4.png,11,0.389411226943887,0.439893529663491,0.495131548678664,3,3,3,2,3
a woman with long hair,stable-diffusion/011-1.png,11,0.517915270638741,0.47801594679986,0.6253436222215251,4,4,4,2,3
a woman with long hair,stable-diffusion/011-2.png,11,0.571133615677278,0.527775233022035,0.597326517069826,4,4,3,3,3
a woman with long hair,stable-diffusion/011-3.png,11,0.448546444193083,0.462097174313231,0.487807108806368,3,4,3,2,3
a woman with long hair,stable-diffusion/011-4.png,11,0.611396311974552,0.59350958588077,0.623695992676369,4,4,4,2,3
a woman with long hair,Unidiffuser/011-1.png,11,0.586461499326524,0.549940690361706,0.653334018547512,4,4,4,2,3
a woman with long hair,Unidiffuser/011-2.png,11,0.584638214780437,0.549630172849913,0.623792249053037,4,4,3,2,3
a woman with long hair,Unidiffuser/011-3.png,11,0.288523334254648,0.291562215469716,0.38675487307702,1,2,1,1,3
a woman with long hair,Unidiffuser/011-4.png,11,0.506563474773279,0.4744669985575689,0.545228070730906,3,3,3,3,3
A red bus is driving on the road,Controlnet/012-1.png,12,0.566793517414523,0.529758109890697,0.590573449100103,3,3,3,2,3
A red bus is driving on the road,Controlnet/012-2.png,12,0.6101813552618099,0.514189950664033,0.625591892525835,3,3,3,2,3
A red bus is driving on the road,Controlnet/012-3.png,12,0.524647058902712,0.488509885232876,0.4412074527435969,2,2,2,3,1
A red bus is driving on the road,Controlnet/012-4.png,12,0.5982778001906081,0.512351984622292,0.626033465210836,4,4,3,2,3
A red bus is driving on the road,DALLE/012-1.png,12,0.535154648149347,0.52373840609046,0.627478419749022,4,3,2,3,3
A red bus is driving on the road,DALLE/012-2.png,12,0.574091853415964,0.614593464295741,0.625181314006986,4,4,4,2,3
A red bus is driving on the road,DALLE/012-3.png,12,0.590072317194115,0.563844898238302,0.565608376430477,3,3,3,3,3
A red bus is driving on the road,DALLE/012-4.png,12,0.540548432220372,0.5351480320195889,0.579890191612247,3,3,2,3,3
A red bus is driving on the road,Glide/012-1.png,12,0.414183658548989,0.520651636729329,0.58364497877801,3,3,3,2,3
A red bus is driving on the road,Glide/012-2.png,12,0.44544648727685,0.535941138640801,0.542477648752532,2,3,2,3,3
A red bus is driving on the road,Glide/012-3.png,12,0.460502359268083,0.6144264560745011,0.6107669801164289,2,3,3,3,3
A red bus is driving on the road,Glide/012-4.png,12,0.45940254428925,0.5189579192978591,0.587386098104743,2,3,3,3,3
A red bus is driving on the road,Lafite/012-1.png,12,0.482657717083323,0.470786394201726,0.562760847127202,2,2,1,1,2
A red bus is driving on the road,Lafite/012-2.png,12,0.412259754777725,0.435029584657174,0.489940468071685,2,2,3,2,2
A red bus is driving on the road,Lafite/012-3.png,12,0.377014576257084,0.386256092473107,0.3916261693202459,2,2,2,1,3
A red bus is driving on the road,Lafite/012-4.png,12,0.389313404374958,0.389660911526102,0.410851959586984,1,1,2,1,3
A red bus is driving on the road,stable-diffusion/012-1.png,12,0.61739679600713,0.602659324006189,0.569638944608968,4,4,4,3,3
A red bus is driving on the road,stable-diffusion/012-2.png,12,0.613039033093565,0.603805982837982,0.591348363287732,4,4,4,3,3
A red bus is driving on the road,stable-diffusion/012-3.png,12,0.35032342306242,0.3658008083905549,0.4308438908414029,1,1,1,1,2
A red bus is driving on the road,stable-diffusion/012-4.png,12,0.705224795627758,0.626873647637128,0.67262086075042,4,4,4,3,3
A red bus is driving on the road,Unidiffuser/012-1.png,12,0.590472578372515,0.5724443352770799,0.571845520919387,2,3,3,3,3
A red bus is driving on the road,Unidiffuser/012-2.png,12,0.388481264678532,0.456254361202716,0.531295701120559,1,2,2,2,2
A red bus is driving on the road,Unidiffuser/012-3.png,12,0.48740528775043,0.520062536576098,0.635229297626902,3,3,3,2,3
A red bus is driving on the road,Unidiffuser/012-4.png,12,0.511817359891688,0.4752766554750859,0.508583485357388,4,4,4,2,3
a teddy bear on a skateboard,Controlnet/013-1.png,13,0.6812995415544699,0.608409024477514,0.629860901312577,4,4,4,3,3
a teddy bear on a skateboard,Controlnet/013-2.png,13,0.573453421021242,0.535380884014146,0.552970141452822,3,4,4,2,3
a teddy bear on a skateboard,Controlnet/013-3.png,13,0.472002405612955,0.5026506521381721,0.4841483984225129,3,3,2,2,2
a teddy bear on a skateboard,Controlnet/013-4.png,13,0.636126768866646,0.595394714174571,0.553947245647021,4,4,4,2,3
a teddy bear on a skateboard,DALLE/013-1.png,13,0.530025357270667,0.530444767807317,0.56803114568042,3,3,3,3,2
a teddy bear on a skateboard,DALLE/013-2.png,13,0.583934124525347,0.629468356414224,0.5962748410729639,4,4,4,3,3
a teddy bear on a skateboard,DALLE/013-3.png,13,0.5090410316086821,0.543532907314093,0.556795300729782,3,3,3,2,2
a teddy bear on a skateboard,DALLE/013-4.png,13,0.543558976374844,0.5296166439035099,0.58587156902795,4,4,3,3,3
a teddy bear on a skateboard,Glide/013-1.png,13,0.398469004090554,0.418631615697998,0.4059147554608819,2,2,2,2,2
a teddy bear on a skateboard,Glide/013-2.png,13,0.394801499690641,0.436292175622118,0.394640414551491,1,2,1,1,3
a teddy bear on a skateboard,Glide/013-3.png,13,0.400221419695634,0.401170660603113,0.398651377757407,1,2,2,1,2
a teddy bear on a skateboard,Glide/013-4.png,13,0.406895845942396,0.526782424622046,0.440421179416305,2,2,2,3,1
a teddy bear on a skateboard,Lafite/013-1.png,13,0.395590134800978,0.388422743243233,0.389817382909825,3,3,3,1,2
a teddy bear on a skateboard,Lafite/013-2.png,13,0.417681448558236,0.416955608690376,0.462340553824145,2,3,3,2,2
a teddy bear on a skateboard,Lafite/013-3.png,13,0.400141902286147,0.398491187992537,0.408556633438662,2,2,2,1,2
a teddy bear on a skateboard,Lafite/013-4.png,13,0.400177664586463,0.387064907557511,0.451324201380872,2,3,2,1,1
a teddy bear on a skateboard,stable-diffusion/013-1.png,13,0.601468691351483,0.576869511846804,0.6344198460628729,4,4,4,3,3
a teddy bear on a skateboard,stable-diffusion/013-2.png,13,0.677215747700669,0.632753714494277,0.636704254886965,3,3,3,3,2
a teddy bear on a skateboard,stable-diffusion/013-3.png,13,0.6318241402584119,0.59606749635995,0.5851448260118289,4,4,4,3,2
a teddy bear on a skateboard,stable-diffusion/013-4.png,13,0.344794555519347,0.398459328164783,0.419874809566888,2,2,2,2,3
a teddy bear on a skateboard,Unidiffuser/013-1.png,13,0.409147933345822,0.402839459518735,0.481621723541463,2,2,1,1,3
a teddy bear on a skateboard,Unidiffuser/013-2.png,13,0.545216797404308,0.53796648300191,0.468751382248847,4,4,4,3,2
a teddy bear on a skateboard,Unidiffuser/013-3.png,13,0.5899162171539181,0.570801476630633,0.564109396460018,2,3,2,3,2
a teddy bear on a skateboard,Unidiffuser/013-4.png,13,0.557243811904205,0.517664980494443,0.442506771682477,4,4,4,3,2
a pumpkin with a candle in it,Controlnet/014-1.png,14,0.6019248532631051,0.589347900106023,0.45194371416279,4,4,4,3,2
a pumpkin with a candle in it,Controlnet/014-2.png,14,0.575989499297169,0.5684024055432321,0.5585476531137971,4,4,4,3,2
a pumpkin with a candle in it,Controlnet/014-3.png,14,0.67148759755049,0.656212672908962,0.5850231902083469,4,4,4,3,3
a pumpkin with a candle in it,Controlnet/014-4.png,14,0.602513199887799,0.565244193397229,0.605134774485961,3,4,3,3,2
a pumpkin with a candle in it,DALLE/014-1.png,14,0.503212786303704,0.523106029974398,0.499211118445578,2,3,2,3,2
a pumpkin with a candle in it,DALLE/014-2.png,14,0.532909466048704,0.449625093722055,0.419632997837343,4,4,4,2,2
a pumpkin with a candle in it,DALLE/014-3.png,14,0.62556723287033,0.629117328164301,0.433277865303951,4,4,4,3,1
a pumpkin with a candle in it,DALLE/014-4.png,14,0.508513357407487,0.529642555643492,0.43931482519721,3,4,2,3,2
a pumpkin with a candle in it,Glide/014-1.png,14,0.478403655667509,0.523843394367196,0.539228607663232,2,3,2,3,3
a pumpkin with a candle in it,Glide/014-2.png,14,0.4304400758256709,0.519952730977658,0.503899271650657,3,3,3,3,3
a pumpkin with a candle in it,Glide/014-3.png,14,0.455113121497599,0.494024567281226,0.539709218511504,3,3,2,3,2
a pumpkin with a candle in it,Glide/014-4.png,14,0.502022204146125,0.49696793265029,0.584824442285821,4,4,4,3,3
a pumpkin with a candle in it,Lafite/014-1.png,14,0.42503759871984,0.43782310001154,0.398489412647179,4,3,3,3,3
a pumpkin with a candle in it,Lafite/014-2.png,14,0.399656343814458,0.391184292337418,0.423643689793481,1,1,1,1,1
a pumpkin with a candle in it,Lafite/014-3.png,14,0.430866897573667,0.424603554040583,0.431899284831841,1,2,2,1,2
a pumpkin with a candle in it,Lafite/014-4.png,14,0.374152603984184,0.416095826084835,0.39776033106042,2,2,1,1,2
a pumpkin with a candle in it,stable-diffusion/014-1.png,14,0.619555917189476,0.656935720302683,0.443304557159336,4,4,4,3,2
a pumpkin with a candle in it,stable-diffusion/014-2.png,14,0.57833960839798,0.562419330011818,0.556593518816128,4,4,3,3,2
a pumpkin with a candle in it,stable-diffusion/014-3.png,14,0.6415733897317879,0.5995010513429451,0.519252455071068,4,4,4,3,2
a pumpkin with a candle in it,stable-diffusion/014-4.png,14,0.402083395172327,0.345858357967839,0.396816900251874,2,2,2,2,1
a pumpkin with a candle in it,Unidiffuser/014-1.png,14,0.6241923336966191,0.582996928482001,0.600153909630524,3,3,3,2,1
a pumpkin with a candle in it,Unidiffuser/014-2.png,14,0.409162247916498,0.447062430025576,0.458200171631766,1,2,1,3,3
a pumpkin with a candle in it,Unidiffuser/014-3.png,14,0.590565211059119,0.56091993760875,0.4698054310112269,3,3,2,3,2
a pumpkin with a candle in it,Unidiffuser/014-4.png,14,0.574624873622941,0.551093613503287,0.505004627134664,3,3,3,3,3
A bowl of Chicken Pho,Controlnet/015-1.png,15,0.575326926849508,0.598074476416163,0.54531325351229,3,3,3,2,2
A bowl of Chicken Pho,Controlnet/015-2.png,15,0.610402250782548,0.644769653117409,0.572976912288998,4,4,4,3,3
A bowl of Chicken Pho,Controlnet/015-3.png,15,0.600520888559604,0.657142817451325,0.578870719721167,4,4,4,3,1
A bowl of Chicken Pho,Controlnet/015-4.png,15,0.613981600151597,0.550892180248968,0.568821698629858,4,4,4,3,3
A bowl of Chicken Pho,DALLE/015-1.png,15,0.6477856385267929,0.647932667297777,0.6019966821749559,4,4,4,3,2
A bowl of Chicken Pho,DALLE/015-2.png,15,0.542138874488158,0.5593462203108011,0.548331221705081,4,4,4,3,3
A bowl of Chicken Pho,DALLE/015-3.png,15,0.576936390902698,0.550717825889873,0.5960971750581731,4,4,4,3,3
A bowl of Chicken Pho,DALLE/015-4.png,15,0.609427426545604,0.63990190466491,0.602177538324841,4,4,4,3,2
A bowl of Chicken Pho,Glide/015-1.png,15,0.377094126920374,0.487802730875339,0.4831016870807769,1,2,2,3,3
A bowl of Chicken Pho,Glide/015-2.png,15,0.456615829904041,0.476190683696756,0.517545493875805,2,3,3,3,3
A bowl of Chicken Pho,Glide/015-3.png,15,0.360329108757142,0.486695526836506,0.466156304274653,1,3,3,2,2
A bowl of Chicken Pho,Glide/015-4.png,15,0.371704886115769,0.5218044877668919,0.519122428838124,2,3,4,3,3
A bowl of Chicken Pho,Lafite/015-1.png,15,0.396697041173335,0.389356475036036,0.442953993338427,2,3,4,2,3
A bowl of Chicken Pho,Lafite/015-2.png,15,0.352955930327317,0.362366068397484,0.419101301345335,2,3,3,1,3
A bowl of Chicken Pho,Lafite/015-3.png,15,0.413643222139777,0.390511117581147,0.455595129916343,3,2,3,2,2
A bowl of Chicken Pho,Lafite/015-4.png,15,0.421526323794615,0.401569871674098,0.4647055166733549,3,3,3,2,3
A bowl of Chicken Pho,stable-diffusion/015-1.png,15,0.4392017890643099,0.443183444779234,0.513238192194886,3,3,3,3,3
A bowl of Chicken Pho,stable-diffusion/015-2.png,15,0.623798424890212,0.56528579567388,0.560981126392686,3,3,3,3,3
A bowl of Chicken Pho,stable-diffusion/015-3.png,15,0.579853353450309,0.579642503248592,0.5353635290405451,3,4,4,3,3
A bowl of Chicken Pho,stable-diffusion/015-4.png,15,0.583554558992737,0.553614524260296,0.557646383001032,3,4,3,2,2
A bowl of Chicken Pho,Unidiffuser/015-1.png,15,0.5492954483249219,0.543699244902901,0.51868708134219,4,4,4,2,3
A bowl of Chicken Pho,Unidiffuser/015-2.png,15,0.605387730485096,0.589749009347376,0.57039540312153,2,3,3,2,2
A bowl of Chicken Pho,Unidiffuser/015-3.png,15,0.354445557017323,0.341535304891631,0.34590580891112,1,1,2,1,2
A bowl of Chicken Pho,Unidiffuser/015-4.png,15,0.585559023904741,0.5650788602850461,0.526081947723202,4,4,4,3,3
A heart made of chocolate,Controlnet/016-1.png,16,0.622177764015495,0.5675662423511451,0.5567138839378241,4,4,4,3,3
A heart made of chocolate,Controlnet/016-2.png,16,0.602448301657695,0.609886329673785,0.560604647716866,4,4,4,3,3
A heart made of chocolate,Controlnet/016-3.png,16,0.647237639443223,0.618432992016436,0.610732246951607,4,4,3,3,2
A heart made of chocolate,Controlnet/016-4.png,16,0.585584856772401,0.620153463731548,0.622192198954549,4,4,3,3,3
A heart made of chocolate,DALLE/016-1.png,16,0.547425139422742,0.5450744258818829,0.552238619208936,3,3,2,3,3
A heart made of chocolate,DALLE/016-2.png,16,0.533307708872313,0.542038224186262,0.504320401460838,4,4,4,3,3
A heart made of chocolate,DALLE/016-3.png,16,0.575403467078694,0.602569024008508,0.542645273146884,3,3,3,3,2
A heart made of chocolate,DALLE/016-4.png,16,0.549770767244127,0.5774272645669251,0.571118931413379,4,4,4,3,3
A heart made of chocolate,Glide/016-1.png,16,0.3924153346919199,0.417339222763939,0.410931624582083,2,2,2,2,1
A heart made of chocolate,Glide/016-2.png,16,0.439974364943837,0.494202339841123,0.447393297665097,1,2,2,2,2
A heart made of chocolate,Glide/016-3.png,16,0.433514663765412,0.530746669707496,0.549058954795367,2,3,2,2,3
A heart made of chocolate,Glide/016-4.png,16,0.459582696370223,0.534558112092713,0.549600508735378,2,3,2,2,3
A heart made of chocolate,Lafite/016-1.png,16,0.5078853195420701,0.497338929449041,0.531535643054892,3,3,3,3,3
A heart made of chocolate,Lafite/016-2.png,16,0.548900948900709,0.491936008158762,0.540717520353858,3,3,3,3,3
A heart made of chocolate,Lafite/016-3.png,16,0.430226424503945,0.478600308515639,0.519102344409591,4,4,4,3,3
A heart made of chocolate,Lafite/016-4.png,16,0.479261037326765,0.499927611350492,0.497905301416992,3,3,2,3,3
A heart made of chocolate,stable-diffusion/016-1.png,16,0.628560773357057,0.645485625990773,0.634613363843346,4,4,4,3,3
A heart made of chocolate,stable-diffusion/016-2.png,16,0.372008874972985,0.400943999288141,0.467181599882541,3,2,3,3,2
A heart made of chocolate,stable-diffusion/016-3.png,16,0.671201443132867,0.662598183818556,0.645673554010165,4,4,4,3,3
A heart made of chocolate,stable-diffusion/016-4.png,16,0.5612335678132689,0.566793541941312,0.5761137249381,4,4,4,3,3
A heart made of chocolate,Unidiffuser/016-1.png,16,0.4062215762685779,0.4066408747750549,0.401940162013463,2,3,2,2,2
A heart made of chocolate,Unidiffuser/016-2.png,16,0.559157846453161,0.593456109772553,0.590393318757206,3,3,2,2,3
A heart made of chocolate,Unidiffuser/016-3.png,16,0.542053037287231,0.523144287511573,0.560586613121245,3,3,2,3,3
A heart made of chocolate,Unidiffuser/016-4.png,16,0.488826895599156,0.462162404405341,0.477749406640267,3,3,2,3,3
a coffee table with a magazine on it,Controlnet/017-1.png,17,0.67766271218715,0.626087905220975,0.612905243893121,4,3,4,3,2
a coffee table with a magazine on it,Controlnet/017-2.png,17,0.6118345054969521,0.545878573958408,0.5375326183236541,3,3,2,2,3
a coffee table with a magazine on it,Controlnet/017-3.png,17,0.6037998385073471,0.574614246250515,0.573730213264269,4,4,4,3,2
a coffee table with a magazine on it,Controlnet/017-4.png,17,0.634817927747315,0.6082270825395389,0.584952692262997,3,3,3,1,3
a coffee table with a magazine on it,DALLE/017-1.png,17,0.585556542602781,0.589324761732383,0.5398702639683239,4,4,4,3,3
a coffee table with a magazine on it,DALLE/017-2.png,17,0.542873367136905,0.558381910678842,0.576210795769763,3,3,2,3,3
a coffee table with a magazine on it,DALLE/017-3.png,17,0.6624551221135521,0.6831375553616159,0.695264711703544,4,4,4,2,3
a coffee table with a magazine on it,DALLE/017-4.png,17,0.455865791128535,0.538113077125222,0.575950252869073,3,3,3,3,3
a coffee table with a magazine on it,Glide/017-1.png,17,0.397656777190398,0.450896480153704,0.467675124685857,2,2,2,2,3
