prompt,image_name,index,quality_score,std_quality,mos_align,std_align
a frog wearing police cap,sd1.5_lowstep_043.jpg,43,2.73141732,0.3781469,1.698194229,0.354414098
a frog wearing police cap,sd1.5_normal_043.jpg,43,2.776844014,0.579217535,3.191417702,0.750123733
a frog wearing police cap,xl2.2_normal_043.jpg,43,3.038537814,0.808497686,3.626710307,0.867953799
male warrior silver armor,AttnGAN_normal_044.jpg,44,1.106599613,0.524232798,0.553112625,0.466850533
male warrior silver armor,DALLE2_normal_044.jpg,44,2.459590343,0.44106585,3.44363061,0.826287868
male warrior silver armor,glide_normal_044.jpg,44,1.834018423,0.382660546,0.92160537,0.522624875
male warrior silver armor,midjourney_lowstep_044.jpg,44,2.132904587,0.982378921,3.055730638,0.505044888
male warrior silver armor,midjourney_normal_044.jpg,44,3.590592228,0.43065865,3.891247881,0.590716065
male warrior silver armor,sd1.5_highcorr_044.jpg,44,2.355888108,0.578381295,3.269342324,0.568790701
male warrior silver armor,sd1.5_lowcorr_044.jpg,44,3.257944615,0.518867863,3.325143686,0.561324901
male warrior silver armor,sd1.5_lowstep_044.jpg,44,3.214375205,0.426768092,3.799277323,0.24529812
male warrior silver armor,sd1.5_normal_044.jpg,44,2.899057018,0.58837098,3.146889346,0.672234921
male warrior silver armor,xl2.2_normal_044.jpg,44,3.479361124,0.484904087,3.857782273,0.667536859
superman punches the pope,AttnGAN_normal_045.jpg,45,1.252358797,0.630744468,0.325327435,0.533822636
superman punches the pope,DALLE2_normal_045.jpg,45,2.209149982,0.685703915,3.809111975,0.671474416
superman punches the pope,glide_normal_045.jpg,45,0.929924681,0.688061985,0.423281003,0.498508127
superman punches the pope,sd1.5_highcorr_045.jpg,45,3.235341707,0.916091733,2.509500087,0.775779367
superman punches the pope,sd1.5_lowcorr_045.jpg,45,2.520123245,0.837140463,2.31896878,1.069897922
superman punches the pope,sd1.5_lowstep_045.jpg,45,2.418144251,0.600207823,2.787496228,0.958706981
superman punches the pope,sd1.5_normal_045.jpg,45,3.008458905,0.587191575,1.995457086,0.703606545
superman punches the pope,xl2.2_normal_045.jpg,45,2.954193289,0.421191192,2.577900713,1.163017846
the drowned and the saved,AttnGAN_normal_046.jpg,46,1.220137663,0.303008871,0.873277939,1.064109172
the drowned and the saved,DALLE2_normal_046.jpg,46,2.917313663,0.663990387,2.080332784,0.936792314
the drowned and the saved,glide_normal_046.jpg,46,0.488530746,0.761755232,0.411989915,0.604931801
the drowned and the saved,midjourney_lowstep_046.jpg,46,2.084303652,0.58380406,1.33235885,0.678924492
the drowned and the saved,midjourney_normal_046.jpg,46,4.104828805,0.510973257,2.31896878,0.505271924
the drowned and the saved,sd1.5_highcorr_046.jpg,46,2.491680335,0.626307704,2.568020722,0.936318255
the drowned and the saved,sd1.5_lowcorr_046.jpg,46,2.550308113,0.523686007,3.238192633,0.641577817
the drowned and the saved,sd1.5_lowstep_046.jpg,46,2.532240117,0.664543182,1.653596222,1.345114337
the drowned and the saved,sd1.5_normal_046.jpg,46,2.218274567,0.541928969,1.996643532,0.823988603
the drowned and the saved,xl2.2_normal_046.jpg,46,3.469384375,0.533882174,1.911227475,0.719768568
stalin tapdancing on stage,AttnGAN_normal_047.jpg,47,0.86802727,0.698879262,0.411989915,0.445736623
stalin tapdancing on stage,glide_normal_047.jpg,47,1.49383774,0.267439768,0.265637574,0.468348897
stalin tapdancing on stage,midjourney_lowstep_047.jpg,47,2.896939758,0.501070911,4.056426674,0.386403509
stalin tapdancing on stage,midjourney_normal_047.jpg,47,3.457533183,0.603171498,3.588447963,0.451391541
stalin tapdancing on stage,sd1.5_highcorr_047.jpg,47,3.145006417,0.386283181,2.616373046,0.962984816
stalin tapdancing on stage,sd1.5_lowcorr_047.jpg,47,2.689121932,0.534780838,3.336157521,0.323391175
stalin tapdancing on stage,sd1.5_lowstep_047.jpg,47,2.625914149,0.66030894,2.719543848,0.396426043
stalin tapdancing on stage,sd1.5_normal_047.jpg,47,2.233367001,0.327660304,2.820363609,1.368970073
stalin tapdancing on stage,xl2.2_normal_047.jpg,47,3.800500414,0.609227857,3.813376788,0.609634754
scottish highlands at dawn,AttnGAN_normal_048.jpg,48,0.735230234,0.326858888,0.519696217,0.534904966
scottish highlands at dawn,DALLE2_normal_048.jpg,48,3.259652507,0.433340294,3.572455852,0.420171213
scottish highlands at dawn,glide_normal_048.jpg,48,2.630872609,0.887937929,2.452499565,1.279408958
scottish highlands at dawn,midjourney_lowstep_048.jpg,48,1.713269529,0.623011002,2.486006301,1.05307304
scottish highlands at dawn,midjourney_normal_048.jpg,48,3.797638542,1.082493276,3.50130916,0.850781365
scottish highlands at dawn,sd1.5_highcorr_048.jpg,48,4.039711731,0.409328398,3.93726766,0.725572118
scottish highlands at dawn,sd1.5_lowcorr_048.jpg,48,3.572719808,0.605618532,3.455708742,0.836237302
scottish highlands at dawn,sd1.5_lowstep_048.jpg,48,3.316649193,0.842205713,3.336157521,0.638051125
scottish highlands at dawn,sd1.5_normal_048.jpg,48,3.944657172,0.221794793,3.93726766,0.639162304
scottish highlands at dawn,xl2.2_normal_048.jpg,48,3.657064334,0.47548068,3.273307074,1.223685853
portrait of evil alchemist,AttnGAN_normal_049.jpg,49,0.649658335,0.525468227,0.288039227,0.239239529
portrait of evil alchemist,DALLE2_normal_049.jpg,49,2.625914149,0.978664452,3.483126252,1.085315278
portrait of evil alchemist,glide_normal_049.jpg,49,2.02640351,0.50032836,0.571482359,0.594629404
portrait of evil alchemist,midjourney_lowstep_049.jpg,49,2.472262578,0.565429931,3.173394589,0.687710414
portrait of evil alchemist,midjourney_normal_049.jpg,49,3.92737756,0.522641898,3.708798973,1.474879694
portrait of evil alchemist,sd1.5_highcorr_049.jpg,49,3.559002625,0.743401157,3.505237211,0.540817857
portrait of evil alchemist,sd1.5_lowcorr_049.jpg,49,1.463287163,0.573066265,2.181720144,0.902243796
portrait of evil alchemist,sd1.5_lowstep_049.jpg,49,3.288125226,0.430748807,3.604391931,0.547669416
portrait of evil alchemist,sd1.5_normal_049.jpg,49,2.940135868,0.354424696,2.885703528,1.259086075
portrait of evil alchemist,xl2.2_normal_049.jpg,49,2.896939758,0.472623029,3.584646223,0.52054444
logo design of a full moon,AttnGAN_normal_050.jpg,50,2.010516065,0.557545506,0.178657573,0.574420866
logo design of a full moon,DALLE2_normal_050.jpg,50,2.825502717,0.713531868,3.10133505,0.755226678
logo design of a full moon,glide_normal_050.jpg,50,1.154843415,0.284550484,1.916694664,1.140091776
logo design of a full moon,midjourney_lowstep_050.jpg,50,1.901333455,0.670623233,2.068271365,1.015345111
logo design of a full moon,midjourney_normal_050.jpg,50,3.058356047,1.006463942,2.548396068,1.17504019
logo design of a full moon,sd1.5_highcorr_050.jpg,50,2.632073999,0.914094703,1.775520954,1.167082385
logo design of a full moon,sd1.5_lowcorr_050.jpg,50,3.482963598,0.715445511,4.004060194,0.605967927
logo design of a full moon,sd1.5_lowstep_050.jpg,50,2.580492981,0.473130473,2.963619274,0.847535668
logo design of a full moon,sd1.5_normal_050.jpg,50,2.852156791,0.560566444,3.130750884,0.450949921
logo design of a full moon,xl2.2_normal_050.jpg,50,3.210551263,0.765538101,3.386001822,0.383351038
hanging gardens of babylon,AttnGAN_normal_051.jpg,51,1.062470367,0.623660348,0.981735619,0.76164381
hanging gardens of babylon,DALLE2_normal_051.jpg,51,2.927618961,0.96837507,2.139899198,1.298750507
hanging gardens of babylon,glide_normal_051.jpg,51,1.428382741,0.578207009,1.60050067,1.386441329
hanging gardens of babylon,midjourney_lowstep_051.jpg,51,2.323921604,0.648105458,3.369510326,0.622170435
hanging gardens of babylon,midjourney_normal_051.jpg,51,3.878442297,0.288003288,3.847029211,0.318315498
hanging gardens of babylon,sd1.5_highcorr_051.jpg,51,3.645914271,0.477898507,3.514248281,1.056068743
hanging gardens of babylon,sd1.5_lowcorr_051.jpg,51,3.630412823,0.479711494,3.055730638,0.810248273
hanging gardens of babylon,sd1.5_lowstep_051.jpg,51,3.34717137,0.596652105,3.581040815,0.700610184
hanging gardens of babylon,sd1.5_normal_051.jpg,51,3.279275256,0.519982969,3.592172903,0.418834137
hanging gardens of babylon,xl2.2_normal_051.jpg,51,3.165054602,0.856642388,3.478508951,0.688891256
concept art of giant ogres,AttnGAN_normal_052.jpg,52,1.168900836,0.472985683,0.845084862,0.641668615
concept art of giant ogres,DALLE2_normal_052.jpg,52,2.92075847,0.767190259,3.078582412,0.9195149
concept art of giant ogres,glide_normal_052.jpg,52,1.177351713,0.539715068,1.446324178,0.886446827
concept art of giant ogres,midjourney_lowstep_052.jpg,52,1.527555519,0.27642482,2.890851301,0.756954899
concept art of giant ogres,midjourney_normal_052.jpg,52,3.524162768,0.49081556,2.790068621,1.537157932
concept art of giant ogres,sd1.5_highcorr_052.jpg,52,3.063450866,0.553394699,3.369510326,0.702509894
concept art of giant ogres,sd1.5_lowcorr_052.jpg,52,3.229467639,0.491495294,3.72764949,0.430043653
concept art of giant ogres,sd1.5_lowstep_052.jpg,52,2.867071995,0.446989912,3.808121173,0.43081433
concept art of giant ogres,sd1.5_normal_052.jpg,52,2.852156791,0.68146831,2.462224445,1.29259016
concept art of giant ogres,xl2.2_normal_052.jpg,52,3.591686053,0.339003413,3.548579908,0.502986972
castle from howl's sticker,AttnGAN_normal_053.jpg,53,1.084556311,0.326742089,0.845084862,0.442218359
castle from howl's sticker,DALLE2_normal_053.jpg,53,2.405953874,0.643446948,2.919903841,1.108147358
castle from howl's sticker,glide_normal_053.jpg,53,1.012573225,0.744960462,0.981735619,0.592176071
castle from howl's sticker,midjourney_lowstep_053.jpg,53,1.696019687,0.87769098,2.841551967,0.632415009
castle from howl's sticker,midjourney_normal_053.jpg,53,3.307841757,0.910429463,4.115056517,0.379821074
castle from howl's sticker,sd1.5_highcorr_053.jpg,53,2.803217798,1.340229125,3.470274726,0.349137299
castle from howl's sticker,sd1.5_lowcorr_053.jpg,53,3.307841757,0.791820938,3.50945668,0.85249769
castle from howl's sticker,sd1.5_lowstep_053.jpg,53,3.973136983,0.652712499,3.943908737,0.406662073
castle from howl's sticker,sd1.5_normal_053.jpg,53,2.817259418,0.861971668,3.315612856,1.217579403
castle from howl's sticker,xl2.2_normal_053.jpg,53,3.700231162,0.590692769,3.480852014,0.811836447
beautiful white fluffy cat,AttnGAN_normal_054.jpg,54,1.149675658,0.334483367,0.220106689,0.435309485
beautiful white fluffy cat,DALLE2_normal_054.jpg,54,3.915652487,0.437957248,3.90920376,0.586600437
beautiful white fluffy cat,glide_normal_054.jpg,54,2.196265106,0.391044488,2.877106534,0.802402597
beautiful white fluffy cat,midjourney_lowstep_054.jpg,54,3.516223883,0.594717784,4.085788654,0.203331648
beautiful white fluffy cat,midjourney_normal_054.jpg,54,3.300254995,0.656541545,3.943743533,0.485808144
beautiful white fluffy cat,sd1.5_highcorr_054.jpg,54,3.27751397,0.478592522,3.82051208,0.389598097
beautiful white fluffy cat,sd1.5_lowcorr_054.jpg,54,2.65898745,0.429897704,3.444308638,0.552721618
beautiful white fluffy cat,sd1.5_lowstep_054.jpg,54,3.628699936,0.272601348,3.969519749,0.543121164
beautiful white fluffy cat,sd1.5_normal_054.jpg,54,3.0785433,0.508847934,3.548579908,0.726600954
beautiful white fluffy cat,xl2.2_normal_054.jpg,54,3.754548053,0.612601475,3.981796016,0.597071203
a small ocean full of life,AttnGAN_normal_055.jpg,55,1.161804194,0.315363014,0.504397017,0.663185181
a small ocean full of life,DALLE2_normal_055.jpg,55,3.001476926,0.585732885,2.963882471,0.873890113
a small ocean full of life,glide_normal_055.jpg,55,1.614577211,0.44124668,3.082998995,0.85463265
a small ocean full of life,midjourney_lowstep_055.jpg,55,1.977251303,0.697641955,1.495178959,1.12967246
a small ocean full of life,midjourney_normal_055.jpg,55,3.502054974,0.668823758,3.080115584,1.037816116
a small ocean full of life,sd1.5_highcorr_055.jpg,55,3.39100366,0.341050285,3.720100101,0.5539138
a small ocean full of life,sd1.5_lowcorr_055.jpg,55,3.386504205,0.491298606,3.813376788,0.51800485
a small ocean full of life,sd1.5_lowstep_055.jpg,55,3.108253189,0.953067966,3.167161119,1.166571625
a small ocean full of life,sd1.5_normal_055.jpg,55,2.058266369,0.644567027,2.711185223,0.844196893
a small ocean full of life,xl2.2_normal_055.jpg,55,2.654631009,1.150592532,3.247078147,0.973165871
sartre hugging a sad alien,AttnGAN_normal_057.jpg,57,1.112367509,0.758240123,0.652605272,1.333069062
sartre hugging a sad alien,DALLE2_normal_057.jpg,57,1.829599618,0.388165887,3.432908534,0.593375157
sartre hugging a sad alien,glide_normal_057.jpg,57,0.0,1.012662656,0.293474693,0.479069102
sartre hugging a sad alien,midjourney_lowstep_057.jpg,57,3.031344688,0.512054623,3.609476773,0.409428947
sartre hugging a sad alien,midjourney_normal_057.jpg,57,4.143844218,0.404732706,3.726316663,0.605461695
sartre hugging a sad alien,sd1.5_highcorr_057.jpg,57,2.628129896,0.359560217,1.734770243,1.110217995
sartre hugging a sad alien,sd1.5_lowcorr_057.jpg,57,2.765509892,0.497543111,1.62084518,1.122546083
sartre hugging a sad alien,sd1.5_lowstep_057.jpg,57,2.671047584,0.671895488,2.056333393,1.069018893
sartre hugging a sad alien,sd1.5_normal_057.jpg,57,2.420011295,0.705383824,1.631692057,0.612355424
sartre hugging a sad alien,xl2.2_normal_057.jpg,57,2.897963605,0.481181578,2.78310259,0.585748437
hairy man in eagle costume,AttnGAN_normal_058.jpg,58,1.000336846,0.358423691,0.69188714,0.358839142
hairy man in eagle costume,glide_normal_058.jpg,58,0.712802152,0.422377358,1.02066036,0.639804694
hairy man in eagle costume,midjourney_lowstep_058.jpg,58,2.692443672,0.731774351,2.732709062,0.911978817
hairy man in eagle costume,midjourney_normal_058.jpg,58,3.98539484,0.696850244,3.926135571,0.399518422
hairy man in eagle costume,sd1.5_highcorr_058.jpg,58,3.136939761,0.508817674,3.58110989,0.417471873
hairy man in eagle costume,sd1.5_lowcorr_058.jpg,58,2.888789697,0.540522204,3.275195155,0.476954865
hairy man in eagle costume,sd1.5_lowstep_058.jpg,58,0.580131327,0.784437885,0.757926983,0.490602063
hairy man in eagle costume,sd1.5_normal_058.jpg,58,3.093256891,0.530696941,3.078582412,0.613214407
hairy man in eagle costume,xl2.2_normal_058.jpg,58,0.712778692,0.756830043,0.826793192,0.634644364
barak obama as master chief,AttnGAN_normal_059.jpg,59,0.753539821,0.355756524,0.441791736,0.296513671
barak obama as master chief,glide_normal_059.jpg,59,0.635396352,0.176931204,0.288039227,0.211923591
barak obama as master chief,midjourney_lowstep_059.jpg,59,3.407636041,0.597186436,3.627943604,0.89618239
barak obama as master chief,midjourney_normal_059.jpg,59,3.208047473,0.533691262,2.890691628,1.046454853
barak obama as master chief,sd1.5_highcorr_059.jpg,59,3.837774272,0.264782207,3.895028099,0.451062094
barak obama as master chief,sd1.5_lowcorr_059.jpg,59,3.27751397,0.286821834,3.626710307,0.419388643
barak obama as master chief,sd1.5_lowstep_059.jpg,59,2.782759734,0.481363463,3.173394589,0.735349604
barak obama as master chief,sd1.5_normal_059.jpg,59,2.926215464,0.344658378,3.158021435,0.807738085
barak obama as master chief,xl2.2_normal_059.jpg,59,3.835000098,0.704624045,3.5526433,0.418555939
"artwork with only triangles, anime style",AttnGAN_normal_060.jpg,60,0.919776796,0.719282241,0.850496237,0.842552058
"artwork with only triangles, anime style",DALLE2_normal_060.jpg,60,2.817259418,1.041876621,1.715657358,0.612244778
"artwork with only triangles, anime style",glide_normal_060.jpg,60,1.063255848,0.447317489,1.507286544,0.988836031
"artwork with only triangles, anime style",midjourney_lowstep_060.jpg,60,2.852156791,0.682305992,2.689045915,0.607658595
"artwork with only triangles, anime style",midjourney_normal_060.jpg,60,3.523701266,0.593471822,2.846322945,1.150749691
"artwork with only triangles, anime style",sd1.5_highcorr_060.jpg,60,2.120377936,0.706087249,1.709939693,0.84991724
"artwork with only triangles, anime style",sd1.5_lowcorr_060.jpg,60,2.927618961,0.354531201,2.927805358,0.816263213
"artwork with only triangles, anime style",sd1.5_lowstep_060.jpg,60,2.792402589,0.455431566,1.970660469,0.638320618
"artwork with only triangles, anime style",sd1.5_normal_060.jpg,60,3.162256259,0.734972763,2.651927612,1.295763077
"artwork with only triangles, anime style",xl2.2_normal_060.jpg,60,3.568964411,0.486342725,1.759600793,0.674568896
"a yellow rendition of venom, sci-fi style",AttnGAN_normal_061.jpg,61,0.678182301,0.409283535,0.409963958,0.28187264
"a yellow rendition of venom, sci-fi style",DALLE2_normal_061.jpg,61,1.815542197,0.590795755,2.486699878,0.790906117
"a yellow rendition of venom, sci-fi style",glide_normal_061.jpg,61,1.494912264,0.667057786,1.231874682,0.530558064
"a yellow rendition of venom, sci-fi style",midjourney_lowstep_061.jpg,61,3.165054602,0.626977397,3.706511037,0.514244187
"a yellow rendition of venom, sci-fi style",midjourney_normal_061.jpg,61,2.994111578,0.984666704,3.62556917,0.516253325
"a yellow rendition of venom, sci-fi style",sd1.5_highcorr_061.jpg,61,2.774693831,0.722920973,2.836266121,0.718025029
"a yellow rendition of venom, sci-fi style",sd1.5_lowcorr_061.jpg,61,2.576017007,0.791252523,2.732709062,1.084038937
"a yellow rendition of venom, sci-fi style",sd1.5_lowstep_061.jpg,61,2.871898573,0.572156501,3.135757257,0.198365644
"a yellow rendition of venom, sci-fi style",sd1.5_normal_061.jpg,61,2.14357511,0.835865144,2.548396068,1.29137607
"a yellow rendition of venom, sci-fi style",xl2.2_normal_061.jpg,61,3.235341707,0.970120249,3.364507908,0.797693524
"overwatch small hut building, abstract style",AttnGAN_normal_063.jpg,63,0.986154364,0.339139321,0.70828361,0.497767609
"overwatch small hut building, abstract style",DALLE2_normal_063.jpg,63,0.997965831,0.457119446,1.677453607,1.103444372
"overwatch small hut building, abstract style",glide_normal_063.jpg,63,1.402772373,0.854983986,2.071203024,0.962921551
"overwatch small hut building, abstract style",midjourney_lowstep_063.jpg,63,2.610261314,0.70406541,2.960067189,0.584609742
"overwatch small hut building, abstract style",midjourney_normal_063.jpg,63,3.700231162,0.507153164,3.369531125,1.067820653
"overwatch small hut building, abstract style",sd1.5_highcorr_063.jpg,63,2.157904831,0.473940152,2.700983887,1.460210061
"overwatch small hut building, abstract style",sd1.5_lowcorr_063.jpg,63,3.374371279,0.848518036,2.561561282,0.901862108
"overwatch small hut building, abstract style",sd1.5_lowstep_063.jpg,63,3.333743653,0.567562364,3.136505822,0.477019823
"overwatch small hut building, abstract style",sd1.5_normal_063.jpg,63,2.883906185,0.800125638,2.840103111,0.869061311
"overwatch small hut building, abstract style",xl2.2_normal_063.jpg,63,3.334754679,0.385216799,3.2326522,0.99288332
